(128, 4, 50)
Tensor("sigmoid/Wx_plus_b/Tensordot:0", shape=(128, 4, 2), dtype=float32)
step 14841, training accuracy -6.47306e-05
step 14851, training accuracy -6.44922e-05
step 14861, training accuracy -6.47306e-05
step 14871, training accuracy -6.47306e-05
step 14881, training accuracy -6.47306e-05
step 14891, training accuracy -6.47306e-05
step 14901, training accuracy -6.47306e-05
step 14911, training accuracy -6.47306e-05
step 14921, training accuracy -6.47306e-05
step 14931, training accuracy -6.47306e-05
step 14941, training accuracy -6.46114e-05
step 14951, training accuracy -6.46114e-05
step 14961, training accuracy -6.47306e-05
step 14971, training accuracy -6.47306e-05
step 14981, training accuracy -6.47306e-05
step 14991, training accuracy -6.47306e-05
step 15001, training accuracy -6.47306e-05
step 15011, training accuracy -6.47306e-05
step 15021, training accuracy -6.47306e-05
step 15031, training accuracy -6.46114e-05
step 15041, training accuracy -6.46114e-05
step 15051, training accuracy -6.47306e-05
step 15061, training accuracy -6.47306e-05
step 15071, training accuracy -6.47306e-05
step 15081, training accuracy -6.47306e-05
step 15091, training accuracy -6.47306e-05
step 15101, training accuracy -6.47306e-05
step 15111, training accuracy -6.47306e-05
step 15121, training accuracy -6.47306e-05
step 15131, training accuracy -6.47306e-05
step 15141, training accuracy -6.47306e-05
step 15151, training accuracy -6.47306e-05
step 15161, training accuracy -6.47306e-05
step 15171, training accuracy -6.47306e-05
step 15181, training accuracy -6.47306e-05
step 15191, training accuracy -6.47306e-05
step 15201, training accuracy -6.47306e-05
step 15211, training accuracy -6.47306e-05
step 15221, training accuracy -6.47306e-05
step 15231, training accuracy -6.47306e-05
step 15241, training accuracy -6.47306e-05
step 15251, training accuracy -6.47306e-05
step 15261, training accuracy -6.47306e-05
step 15271, training accuracy -6.47306e-05
step 15281, training accuracy -6.47306e-05
step 15291, training accuracy -6.47306e-05
step 15301, training accuracy -6.46114e-05
step 15311, training accuracy -6.47306e-05
step 15321, training accuracy -6.47306e-05
step 15331, training accuracy -6.47306e-05
step 15341, training accuracy -6.47306e-05
step 15351, training accuracy -6.47306e-05
step 15361, training accuracy -6.47306e-05
step 15371, training accuracy -6.47306e-05
step 15381, training accuracy -6.47306e-05
step 15391, training accuracy -6.47306e-05
step 15401, training accuracy -6.47306e-05
step 15411, training accuracy -6.47306e-05
step 15421, training accuracy -6.47306e-05
step 15431, training accuracy -6.47306e-05
step 15441, training accuracy -6.42538e-05
step 15451, training accuracy -6.47306e-05
step 15461, training accuracy -6.47306e-05
step 15471, training accuracy -6.47306e-05
step 15481, training accuracy -6.47306e-05
step 15491, training accuracy -6.47306e-05
step 15501, training accuracy -6.46114e-05
step 15511, training accuracy -6.47306e-05
step 15521, training accuracy -6.47306e-05
step 15531, training accuracy -6.47306e-05
step 15541, training accuracy -6.47306e-05
step 15551, training accuracy -6.47306e-05
step 15561, training accuracy -6.47306e-05
step 15571, training accuracy -6.47306e-05
step 15581, training accuracy -6.47306e-05
step 15591, training accuracy -6.47306e-05
step 15601, training accuracy -6.46114e-05
step 15611, training accuracy -6.46114e-05
step 15621, training accuracy -6.46114e-05
step 15631, training accuracy -6.47306e-05
step 15641, training accuracy -6.47306e-05
step 15651, training accuracy -6.47306e-05
step 15661, training accuracy -6.47306e-05
step 15671, training accuracy -6.47306e-05
step 15681, training accuracy -6.47306e-05
step 15691, training accuracy -6.47306e-05
step 15701, training accuracy -6.47306e-05
step 15711, training accuracy -6.47306e-05
step 15721, training accuracy -6.47306e-05
step 15731, training accuracy -6.47306e-05
step 15741, training accuracy -6.47306e-05
step 15751, training accuracy -6.47306e-05
step 15761, training accuracy -6.47306e-05
step 15771, training accuracy -6.47306e-05
step 15781, training accuracy -6.47306e-05
step 15791, training accuracy -6.47306e-05
step 15801, training accuracy -6.47306e-05
step 15811, training accuracy -6.44922e-05
step 15821, training accuracy -6.47306e-05
step 15831, training accuracy -6.47306e-05
step 15841, training accuracy -6.47306e-05
step 15851, training accuracy -6.47306e-05
step 15861, training accuracy -6.47306e-05
step 15871, training accuracy -6.47306e-05
step 15881, training accuracy -6.47306e-05
step 15891, training accuracy -6.47306e-05
step 15901, training accuracy -6.47306e-05
step 15911, training accuracy -6.47306e-05
step 15921, training accuracy -6.47306e-05
step 15931, training accuracy -6.46114e-05
step 15941, training accuracy -6.47306e-05
step 15951, training accuracy -6.47306e-05
step 15961, training accuracy -6.47306e-05
step 15971, training accuracy -6.47306e-05
step 15981, training accuracy -6.47306e-05
step 15991, training accuracy -6.47306e-05
step 16001, training accuracy -6.47306e-05
step 16011, training accuracy -6.47306e-05
step 16021, training accuracy -6.47306e-05
step 16031, training accuracy -6.47306e-05
step 16041, training accuracy -6.47306e-05
step 16051, training accuracy -6.44922e-05
step 16061, training accuracy -6.4373e-05
step 16071, training accuracy -6.47306e-05
step 16081, training accuracy -6.47306e-05
step 16091, training accuracy -6.47306e-05
step 16101, training accuracy -6.47306e-05
step 16111, training accuracy -6.47306e-05
step 16121, training accuracy -6.47306e-05
step 16131, training accuracy -6.47306e-05
step 16141, training accuracy -6.47306e-05
step 16151, training accuracy -6.47306e-05
step 16161, training accuracy -6.47306e-05
step 16171, training accuracy -6.47306e-05
step 16181, training accuracy -6.47306e-05
step 16191, training accuracy -6.47306e-05
step 16201, training accuracy -6.47306e-05
step 16211, training accuracy -6.47306e-05
step 16221, training accuracy -6.47306e-05
step 16231, training accuracy -6.47306e-05
step 16241, training accuracy -6.47306e-05
step 16251, training accuracy -6.47306e-05
step 16261, training accuracy -6.47306e-05
step 16271, training accuracy -6.47306e-05
step 16281, training accuracy -6.47306e-05
step 16291, training accuracy -6.42538e-05
step 16301, training accuracy -6.47306e-05
step 16311, training accuracy -6.47306e-05
step 16321, training accuracy -6.47306e-05
step 16331, training accuracy -6.47306e-05
step 16341, training accuracy -6.47306e-05
step 16351, training accuracy -6.47306e-05
step 16361, training accuracy -6.46114e-05
step 16371, training accuracy -6.47306e-05
step 16381, training accuracy -6.47306e-05
step 16391, training accuracy -6.47306e-05
step 16401, training accuracy -6.47306e-05
step 16411, training accuracy -6.47306e-05
step 16421, training accuracy -6.47306e-05
step 16431, training accuracy -6.47306e-05
step 16441, training accuracy -6.47306e-05
step 16451, training accuracy -6.47306e-05
step 16461, training accuracy -6.47306e-05
step 16471, training accuracy -6.47306e-05
step 16481, training accuracy -6.47306e-05
step 16491, training accuracy -6.47306e-05
step 16501, training accuracy -6.47306e-05
step 16511, training accuracy -6.47306e-05
step 16521, training accuracy -6.47306e-05
step 16531, training accuracy -6.47306e-05
step 16541, training accuracy -6.47306e-05
step 16551, training accuracy -6.47306e-05
step 16561, training accuracy -6.47306e-05
step 16571, training accuracy -6.46114e-05
step 16581, training accuracy -6.47306e-05
step 16591, training accuracy -6.47306e-05
step 16601, training accuracy -6.47306e-05
step 16611, training accuracy -6.47306e-05
step 16621, training accuracy -6.47306e-05
step 16631, training accuracy -6.47306e-05
step 16641, training accuracy -6.47306e-05
step 16651, training accuracy -6.47306e-05
step 16661, training accuracy -6.38962e-05
step 16671, training accuracy -6.47306e-05
step 16681, training accuracy -6.47306e-05
step 16691, training accuracy -6.47306e-05
step 16701, training accuracy -6.47306e-05
step 16711, training accuracy -6.47306e-05
step 16721, training accuracy -6.47306e-05
step 16731, training accuracy -6.47306e-05
step 16741, training accuracy -6.47306e-05
step 16751, training accuracy -6.47306e-05
step 16761, training accuracy -6.47306e-05
step 16771, training accuracy -6.46114e-05
step 16781, training accuracy -6.47306e-05
step 16791, training accuracy -6.47306e-05
step 16801, training accuracy -6.47306e-05
step 16811, training accuracy -6.47306e-05
step 16821, training accuracy -6.47306e-05
step 16831, training accuracy -6.47306e-05
step 16841, training accuracy -6.47306e-05
step 16851, training accuracy -6.47306e-05
step 16861, training accuracy -6.47306e-05
step 16871, training accuracy -6.44922e-05
step 16881, training accuracy -6.47306e-05
step 16891, training accuracy -6.47306e-05
step 16901, training accuracy -6.47306e-05
step 16911, training accuracy -6.47306e-05
step 16921, training accuracy -6.47306e-05
step 16931, training accuracy -6.47306e-05
step 16941, training accuracy -6.47306e-05
step 16951, training accuracy -6.47306e-05
step 16961, training accuracy -6.47306e-05
step 16971, training accuracy -6.47306e-05
step 16981, training accuracy -6.47306e-05
step 16991, training accuracy -6.46114e-05
step 17001, training accuracy -6.47306e-05
step 17011, training accuracy -6.47306e-05
step 17021, training accuracy -6.47306e-05
step 17031, training accuracy -6.47306e-05
step 17041, training accuracy -6.47306e-05
step 17051, training accuracy -6.47306e-05
step 17061, training accuracy -6.47306e-05
step 17071, training accuracy -6.41346e-05
step 17081, training accuracy -6.47306e-05
step 17091, training accuracy -6.47306e-05
step 17101, training accuracy -6.47306e-05
step 17111, training accuracy -6.47306e-05
step 17121, training accuracy -6.47306e-05
step 17131, training accuracy -6.47306e-05
step 17141, training accuracy -6.44922e-05
step 17151, training accuracy -6.47306e-05
step 17161, training accuracy -6.47306e-05
step 17171, training accuracy -6.47306e-05
step 17181, training accuracy -6.47306e-05
step 17191, training accuracy -6.47306e-05
step 17201, training accuracy -6.47306e-05
step 17211, training accuracy -6.47306e-05
step 17221, training accuracy -6.47306e-05
step 17231, training accuracy -6.47306e-05
step 17241, training accuracy -6.47306e-05
step 17251, training accuracy -6.47306e-05
step 17261, training accuracy -6.47306e-05
step 17271, training accuracy -6.47306e-05
step 17281, training accuracy -6.47306e-05
step 17291, training accuracy -6.47306e-05
step 17301, training accuracy -6.47306e-05
step 17311, training accuracy -6.47306e-05
step 17321, training accuracy -6.47306e-05
step 17331, training accuracy -6.47306e-05
step 17341, training accuracy -6.44922e-05
step 17351, training accuracy -6.46114e-05
step 17361, training accuracy -6.47306e-05
step 17371, training accuracy -6.47306e-05
step 17381, training accuracy -6.47306e-05
step 17391, training accuracy -6.47306e-05
step 17401, training accuracy -6.47306e-05
step 17411, training accuracy -6.47306e-05
step 17421, training accuracy -6.47306e-05
step 17431, training accuracy -6.47306e-05
step 17441, training accuracy -6.47306e-05
step 17451, training accuracy -6.47306e-05
step 17461, training accuracy -6.47306e-05
step 17471, training accuracy -6.47306e-05
step 17481, training accuracy -6.47306e-05
step 17491, training accuracy -6.47306e-05
step 17501, training accuracy -6.47306e-05
step 17511, training accuracy -6.46114e-05
step 17521, training accuracy -6.47306e-05
step 17531, training accuracy -6.47306e-05
step 17541, training accuracy -6.47306e-05
step 17551, training accuracy -6.47306e-05
step 17561, training accuracy -6.47306e-05
step 17571, training accuracy -6.47306e-05
step 17581, training accuracy -6.47306e-05
step 17591, training accuracy -6.47306e-05
step 17601, training accuracy -6.47306e-05
step 17611, training accuracy -6.47306e-05
step 17621, training accuracy -6.47306e-05
step 17631, training accuracy -6.47306e-05
step 17641, training accuracy -6.47306e-05
step 17651, training accuracy -6.47306e-05
step 17661, training accuracy -6.44922e-05
step 17671, training accuracy -6.47306e-05
step 17681, training accuracy -6.47306e-05
step 17691, training accuracy -6.47306e-05
step 17701, training accuracy -6.47306e-05
step 17711, training accuracy -6.47306e-05
step 17721, training accuracy -6.47306e-05
step 17731, training accuracy -6.47306e-05
step 17741, training accuracy -6.47306e-05
step 17751, training accuracy -6.47306e-05
step 17761, training accuracy -6.47306e-05
step 17771, training accuracy -6.47306e-05
step 17781, training accuracy -6.47306e-05
step 17791, training accuracy -6.47306e-05
step 17801, training accuracy -6.47306e-05
step 17811, training accuracy -6.47306e-05
step 17821, training accuracy -6.47306e-05
step 17831, training accuracy -6.47306e-05
step 17841, training accuracy -6.47306e-05
step 17851, training accuracy -6.47306e-05
step 17861, training accuracy -6.47306e-05
step 17871, training accuracy -6.47306e-05
step 17881, training accuracy -6.47306e-05
step 17891, training accuracy -6.47306e-05
step 17901, training accuracy -6.47306e-05
step 17911, training accuracy -6.47306e-05
step 17921, training accuracy -6.47306e-05
step 17931, training accuracy -6.47306e-05
step 17941, training accuracy -6.46114e-05
step 17951, training accuracy -6.4373e-05
step 17961, training accuracy -6.47306e-05
step 17971, training accuracy -6.47306e-05
step 17981, training accuracy -6.47306e-05
step 17991, training accuracy -6.47306e-05
step 18001, training accuracy -6.47306e-05
step 18011, training accuracy -6.47306e-05
step 18021, training accuracy -6.47306e-05
step 18031, training accuracy -6.47306e-05
step 18041, training accuracy -6.47306e-05
step 18051, training accuracy -6.47306e-05
step 18061, training accuracy -6.47306e-05
step 18071, training accuracy -6.47306e-05
step 18081, training accuracy -6.47306e-05
step 18091, training accuracy -6.47306e-05
step 18101, training accuracy -6.47306e-05
step 18111, training accuracy -6.47306e-05
step 18121, training accuracy -6.46114e-05
step 18131, training accuracy -6.47306e-05
step 18141, training accuracy -6.47306e-05
step 18151, training accuracy -6.47306e-05
step 18161, training accuracy -6.47306e-05
step 18171, training accuracy -6.47306e-05
step 18181, training accuracy -6.47306e-05
step 18191, training accuracy -6.46114e-05
step 18201, training accuracy -6.46114e-05
step 18211, training accuracy -6.47306e-05
step 18221, training accuracy -6.47306e-05
step 18231, training accuracy -6.47306e-05
step 18241, training accuracy -6.47306e-05
step 18251, training accuracy -6.47306e-05
step 18261, training accuracy -6.47306e-05
step 18271, training accuracy -6.47306e-05
step 18281, training accuracy -6.47306e-05
step 18291, training accuracy -6.46114e-05
step 18301, training accuracy -6.47306e-05
step 18311, training accuracy -6.47306e-05
step 18321, training accuracy -6.47306e-05
step 18331, training accuracy -6.47306e-05
step 18341, training accuracy -6.47306e-05
step 18351, training accuracy -6.47306e-05
step 18361, training accuracy -6.47306e-05
step 18371, training accuracy -6.47306e-05
step 18381, training accuracy -6.47306e-05
step 18391, training accuracy -6.47306e-05
step 18401, training accuracy -6.47306e-05
step 18411, training accuracy -6.47306e-05
step 18421, training accuracy -6.47306e-05
step 18431, training accuracy -6.47306e-05
step 18441, training accuracy -6.47306e-05
step 18451, training accuracy -6.47306e-05
step 18461, training accuracy -6.47306e-05
step 18471, training accuracy -6.47306e-05
step 18481, training accuracy -6.47306e-05
step 18491, training accuracy -6.44922e-05
step 18501, training accuracy -6.47306e-05
step 18511, training accuracy -6.47306e-05
step 18521, training accuracy -6.47306e-05
step 18531, training accuracy -6.47306e-05
step 18541, training accuracy -6.47306e-05
step 18551, training accuracy -6.47306e-05
step 18561, training accuracy -6.47306e-05
step 18571, training accuracy -6.47306e-05
step 18581, training accuracy -6.47306e-05
step 18591, training accuracy -6.47306e-05
step 18601, training accuracy -6.47306e-05
step 18611, training accuracy -6.47306e-05
step 18621, training accuracy -6.47306e-05
step 18631, training accuracy -6.47306e-05
step 18641, training accuracy -6.47306e-05
step 18651, training accuracy -6.47306e-05
step 18661, training accuracy -6.47306e-05
step 18671, training accuracy -6.47306e-05
step 18681, training accuracy -6.47306e-05
step 18691, training accuracy -6.47306e-05
step 18701, training accuracy -6.47306e-05
step 18711, training accuracy -6.47306e-05
step 18721, training accuracy -6.47306e-05
step 18731, training accuracy -6.47306e-05
step 18741, training accuracy -6.47306e-05
step 18751, training accuracy -6.47306e-05
step 18761, training accuracy -6.47306e-05
step 18771, training accuracy -6.47306e-05
step 18781, training accuracy -6.47306e-05
step 18791, training accuracy -6.47306e-05
step 18801, training accuracy -6.47306e-05
step 18811, training accuracy -6.47306e-05
step 18821, training accuracy -6.47306e-05
step 18831, training accuracy -6.47306e-05
step 18841, training accuracy -6.47306e-05
step 18851, training accuracy -6.47306e-05
step 18861, training accuracy -6.47306e-05
step 18871, training accuracy -6.47306e-05
step 18881, training accuracy -6.47306e-05
step 18891, training accuracy -6.46114e-05
step 18901, training accuracy -6.47306e-05
step 18911, training accuracy -6.47306e-05
step 18921, training accuracy -6.47306e-05
step 18931, training accuracy -6.47306e-05
step 18941, training accuracy -6.47306e-05
step 18951, training accuracy -6.47306e-05
step 18961, training accuracy -6.47306e-05
step 18971, training accuracy -6.47306e-05
step 18981, training accuracy -6.47306e-05
step 18991, training accuracy -6.47306e-05
step 19001, training accuracy -6.47306e-05
step 19011, training accuracy -6.47306e-05
step 19021, training accuracy -6.47306e-05
step 19031, training accuracy -6.47306e-05
step 19041, training accuracy -6.47306e-05
step 19051, training accuracy -6.47306e-05
step 19061, training accuracy -6.47306e-05
step 19071, training accuracy -6.47306e-05
step 19081, training accuracy -6.47306e-05
step 19091, training accuracy -6.47306e-05
step 19101, training accuracy -6.46114e-05
step 19111, training accuracy -6.47306e-05
step 19121, training accuracy -6.47306e-05
step 19131, training accuracy -6.4373e-05
step 19141, training accuracy -6.47306e-05
step 19151, training accuracy -6.47306e-05
step 19161, training accuracy -6.47306e-05
step 19171, training accuracy -6.47306e-05
step 19181, training accuracy -6.47306e-05
step 19191, training accuracy -6.47306e-05
step 19201, training accuracy -6.47306e-05
step 19211, training accuracy -6.47306e-05
step 19221, training accuracy -6.47306e-05
step 19231, training accuracy -6.47306e-05
step 19241, training accuracy -6.47306e-05
step 19251, training accuracy -6.47306e-05
step 19261, training accuracy -6.47306e-05
step 19271, training accuracy -6.47306e-05
step 19281, training accuracy -6.47306e-05
step 19291, training accuracy -6.47306e-05
step 19301, training accuracy -6.47306e-05
step 19311, training accuracy -6.47306e-05
step 19321, training accuracy -6.47306e-05
step 19331, training accuracy -6.47306e-05
step 19341, training accuracy -6.47306e-05
step 19351, training accuracy -6.47306e-05
step 19361, training accuracy -6.47306e-05
step 19371, training accuracy -6.47306e-05
step 19381, training accuracy -6.47306e-05
step 19391, training accuracy -6.47306e-05
step 19401, training accuracy -6.38962e-05
step 19411, training accuracy -6.47306e-05
step 19421, training accuracy -6.47306e-05
step 19431, training accuracy -6.47306e-05
step 19441, training accuracy -6.47306e-05
step 19451, training accuracy -6.47306e-05
step 19461, training accuracy -6.47306e-05
step 19471, training accuracy -6.47306e-05
step 19481, training accuracy -6.47306e-05
step 19491, training accuracy -6.47306e-05
step 19501, training accuracy -6.47306e-05
step 19511, training accuracy -6.47306e-05
step 19521, training accuracy -6.47306e-05
step 19531, training accuracy -6.47306e-05
step 19541, training accuracy -6.47306e-05
step 19551, training accuracy -6.46114e-05
step 19561, training accuracy -6.47306e-05
step 19571, training accuracy -6.47306e-05
step 19581, training accuracy -6.47306e-05
step 19591, training accuracy -6.47306e-05
step 19601, training accuracy -6.47306e-05
step 19611, training accuracy -6.47306e-05
step 19621, training accuracy -6.47306e-05
step 19631, training accuracy -6.47306e-05
step 19641, training accuracy -6.47306e-05
step 19651, training accuracy -6.47306e-05
step 19661, training accuracy -6.47306e-05
step 19671, training accuracy -6.47306e-05
step 19681, training accuracy -6.47306e-05
step 19691, training accuracy -6.47306e-05
step 19701, training accuracy -6.47306e-05
step 19711, training accuracy -6.47306e-05
step 19721, training accuracy -6.47306e-05
step 19731, training accuracy -6.47306e-05
step 19741, training accuracy -6.47306e-05
step 19751, training accuracy -6.47306e-05
step 19761, training accuracy -6.47306e-05
step 19771, training accuracy -6.47306e-05
step 19781, training accuracy -6.47306e-05
step 19791, training accuracy -6.47306e-05
step 19801, training accuracy -6.46114e-05
step 19811, training accuracy -6.47306e-05
step 19821, training accuracy -6.47306e-05
step 19831, training accuracy -6.47306e-05
step 19841, training accuracy -6.47306e-05
step 19851, training accuracy -6.47306e-05
step 19861, training accuracy -6.47306e-05
step 19871, training accuracy -6.47306e-05
step 19881, training accuracy -6.47306e-05
step 19891, training accuracy -6.47306e-05
step 19901, training accuracy -6.47306e-05
step 19911, training accuracy -6.47306e-05
step 19921, training accuracy -6.47306e-05
step 19931, training accuracy -6.47306e-05
step 19941, training accuracy -6.47306e-05
step 19951, training accuracy -6.47306e-05
step 19961, training accuracy -6.47306e-05
step 19971, training accuracy -6.47306e-05
step 19981, training accuracy -6.47306e-05
step 19991, training accuracy -6.47306e-05
step 20001, training accuracy -6.47306e-05
step 20011, training accuracy -6.47306e-05
step 20021, training accuracy -6.47306e-05
step 20031, training accuracy -6.47306e-05
step 20041, training accuracy -6.47306e-05
step 20051, training accuracy -6.47306e-05
step 20061, training accuracy -6.47306e-05
step 20071, training accuracy -6.47306e-05
step 20081, training accuracy -6.47306e-05
step 20091, training accuracy -6.47306e-05
step 20101, training accuracy -6.47306e-05
step 20111, training accuracy -6.47306e-05
step 20121, training accuracy -6.47306e-05
step 20131, training accuracy -6.47306e-05
step 20141, training accuracy -6.47306e-05
step 20151, training accuracy -6.47306e-05
step 20161, training accuracy -6.47306e-05
step 20171, training accuracy -6.47306e-05
step 20181, training accuracy -6.47306e-05
step 20191, training accuracy -6.47306e-05
step 20201, training accuracy -6.47306e-05
step 20211, training accuracy -6.47306e-05
step 20221, training accuracy -6.47306e-05
step 20231, training accuracy -6.47306e-05
step 20241, training accuracy -6.47306e-05
step 20251, training accuracy -6.47306e-05
step 20261, training accuracy -6.47306e-05
step 20271, training accuracy -6.47306e-05
step 20281, training accuracy -6.47306e-05
step 20291, training accuracy -6.41346e-05
step 20301, training accuracy -6.47306e-05
step 20311, training accuracy -6.47306e-05
step 20321, training accuracy -6.47306e-05
step 20331, training accuracy -6.47306e-05
step 20341, training accuracy -6.47306e-05
step 20351, training accuracy -6.47306e-05
step 20361, training accuracy -6.47306e-05
step 20371, training accuracy -6.47306e-05
step 20381, training accuracy -6.47306e-05
step 20391, training accuracy -6.47306e-05
step 20401, training accuracy -6.47306e-05
step 20411, training accuracy -6.44922e-05
step 20421, training accuracy -6.47306e-05
step 20431, training accuracy -6.47306e-05
step 20441, training accuracy -6.47306e-05
step 20451, training accuracy -6.47306e-05
step 20461, training accuracy -6.47306e-05
step 20471, training accuracy -6.47306e-05
step 20481, training accuracy -6.47306e-05
step 20491, training accuracy -6.47306e-05
step 20501, training accuracy -6.47306e-05
step 20511, training accuracy -6.47306e-05
step 20521, training accuracy -6.47306e-05
step 20531, training accuracy -6.47306e-05
step 20541, training accuracy -6.47306e-05
step 20551, training accuracy -6.47306e-05
step 20561, training accuracy -6.46114e-05
step 20571, training accuracy -6.47306e-05
step 20581, training accuracy -6.47306e-05
step 20591, training accuracy -6.47306e-05
step 20601, training accuracy -6.47306e-05
step 20611, training accuracy -6.47306e-05
step 20621, training accuracy -6.47306e-05
step 20631, training accuracy -6.47306e-05
step 20641, training accuracy -6.47306e-05
step 20651, training accuracy -6.47306e-05
step 20661, training accuracy -6.47306e-05
step 20671, training accuracy -6.47306e-05
step 20681, training accuracy -6.47306e-05
step 20691, training accuracy -6.47306e-05
step 20701, training accuracy -6.47306e-05
step 20711, training accuracy -6.47306e-05
step 20721, training accuracy -6.47306e-05
step 20731, training accuracy -6.47306e-05
step 20741, training accuracy -6.46114e-05
step 20751, training accuracy -6.47306e-05
step 20761, training accuracy -6.47306e-05
step 20771, training accuracy -6.47306e-05
step 20781, training accuracy -6.47306e-05
step 20791, training accuracy -6.47306e-05
step 20801, training accuracy -6.47306e-05
step 20811, training accuracy -6.47306e-05
step 20821, training accuracy -6.47306e-05
step 20831, training accuracy -6.47306e-05
step 20841, training accuracy -6.47306e-05
step 20851, training accuracy -6.47306e-05
step 20861, training accuracy -6.47306e-05
step 20871, training accuracy -6.47306e-05
step 20881, training accuracy -6.47306e-05
step 20891, training accuracy -6.47306e-05
step 20901, training accuracy -6.44922e-05
step 20911, training accuracy -6.47306e-05
step 20921, training accuracy -6.47306e-05
step 20931, training accuracy -6.44922e-05
step 20941, training accuracy -6.47306e-05
step 20951, training accuracy -6.47306e-05
step 20961, training accuracy -6.47306e-05
step 20971, training accuracy -6.47306e-05
step 20981, training accuracy -6.47306e-05
step 20991, training accuracy -6.47306e-05
step 21001, training accuracy -6.47306e-05
step 21011, training accuracy -6.47306e-05
step 21021, training accuracy -6.47306e-05
step 21031, training accuracy -6.47306e-05
step 21041, training accuracy -6.47306e-05
step 21051, training accuracy -6.47306e-05
step 21061, training accuracy -6.47306e-05
step 21071, training accuracy -6.47306e-05
step 21081, training accuracy -6.47306e-05
step 21091, training accuracy -6.47306e-05
step 21101, training accuracy -6.47306e-05
step 21111, training accuracy -6.41346e-05
step 21121, training accuracy -6.47306e-05
step 21131, training accuracy -6.47306e-05
step 21141, training accuracy -6.47306e-05
step 21151, training accuracy -6.47306e-05
step 21161, training accuracy -6.47306e-05
step 21171, training accuracy -6.47306e-05
step 21181, training accuracy -6.47306e-05
step 21191, training accuracy -6.47306e-05
step 21201, training accuracy -6.47306e-05
step 21211, training accuracy -6.47306e-05
step 21221, training accuracy -6.47306e-05
step 21231, training accuracy -6.47306e-05
step 21241, training accuracy -6.47306e-05
step 21251, training accuracy -6.47306e-05
step 21261, training accuracy -6.46114e-05
step 21271, training accuracy -6.47306e-05
step 21281, training accuracy -6.47306e-05
step 21291, training accuracy -6.47306e-05
step 21301, training accuracy -6.47306e-05
step 21311, training accuracy -6.47306e-05
step 21321, training accuracy -6.47306e-05
step 21331, training accuracy -6.47306e-05
step 21341, training accuracy -6.47306e-05
step 21351, training accuracy -6.47306e-05
step 21361, training accuracy -6.47306e-05
step 21371, training accuracy -6.46114e-05
step 21381, training accuracy -6.47306e-05
step 21391, training accuracy -6.47306e-05
step 21401, training accuracy -6.47306e-05
step 21411, training accuracy -6.47306e-05
step 21421, training accuracy -6.47306e-05
step 21431, training accuracy -6.47306e-05
step 21441, training accuracy -6.47306e-05
step 21451, training accuracy -6.47306e-05
step 21461, training accuracy -6.47306e-05
step 21471, training accuracy -6.47306e-05
step 21481, training accuracy -6.47306e-05
step 21491, training accuracy -6.47306e-05
step 21501, training accuracy -6.47306e-05
step 21511, training accuracy -6.47306e-05
step 21521, training accuracy -6.47306e-05
step 21531, training accuracy -6.47306e-05
step 21541, training accuracy -6.47306e-05
step 21551, training accuracy -6.47306e-05
step 21561, training accuracy -6.47306e-05
step 21571, training accuracy -6.46114e-05
step 21581, training accuracy -6.47306e-05
step 21591, training accuracy -6.46114e-05
step 21601, training accuracy -6.47306e-05
step 21611, training accuracy -6.4373e-05
step 21621, training accuracy -6.47306e-05
step 21631, training accuracy -6.47306e-05
step 21641, training accuracy -6.47306e-05
step 21651, training accuracy -6.47306e-05
step 21661, training accuracy -6.47306e-05
step 21671, training accuracy -6.47306e-05
step 21681, training accuracy -6.47306e-05
step 21691, training accuracy -6.47306e-05
step 21701, training accuracy -6.47306e-05
step 21711, training accuracy -6.47306e-05
step 21721, training accuracy -6.47306e-05
step 21731, training accuracy -6.47306e-05
step 21741, training accuracy -6.47306e-05
step 21751, training accuracy -6.47306e-05
step 21761, training accuracy -6.46114e-05
step 21771, training accuracy -6.47306e-05
step 21781, training accuracy -6.47306e-05
step 21791, training accuracy -6.47306e-05
step 21801, training accuracy -6.47306e-05
step 21811, training accuracy -6.47306e-05
step 21821, training accuracy -6.47306e-05
step 21831, training accuracy -6.47306e-05
step 21841, training accuracy -6.47306e-05
step 21851, training accuracy -6.47306e-05
step 21861, training accuracy -6.47306e-05
step 21871, training accuracy -6.47306e-05
step 21881, training accuracy -6.47306e-05
step 21891, training accuracy -6.47306e-05
step 21901, training accuracy -6.47306e-05
step 21911, training accuracy -6.44922e-05
step 21921, training accuracy -6.47306e-05
step 21931, training accuracy -6.46114e-05
step 21941, training accuracy -6.47306e-05
step 21951, training accuracy -6.46114e-05
step 21961, training accuracy -6.47306e-05
step 21971, training accuracy -6.47306e-05
step 21981, training accuracy -6.47306e-05
step 21991, training accuracy -6.47306e-05
step 22001, training accuracy -6.47306e-05
step 22011, training accuracy -6.41346e-05
step 22021, training accuracy -6.47306e-05
step 22031, training accuracy -6.47306e-05
step 22041, training accuracy -6.47306e-05
step 22051, training accuracy -6.47306e-05
step 22061, training accuracy -6.47306e-05
step 22071, training accuracy -6.46114e-05
step 22081, training accuracy -6.47306e-05
step 22091, training accuracy -6.46114e-05
step 22101, training accuracy -6.47306e-05
step 22111, training accuracy -6.47306e-05
step 22121, training accuracy -6.47306e-05
step 22131, training accuracy -6.47306e-05
step 22141, training accuracy -6.47306e-05
step 22151, training accuracy -6.47306e-05
step 22161, training accuracy -6.47306e-05
